"step","occupied_patches","occupancy_fraction","varied_parameter","parameter_value","parameter_label"
1720.6,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1720.7,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1720.8,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1720.9,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1721,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1721.1,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1721.2,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1721.3,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1721.4,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1721.5,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1721.6,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1721.7,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1721.8,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1721.9,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1722,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1722.1,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1722.2,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1722.3,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1722.4,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1722.5,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1722.6,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1722.7,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1722.8,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1722.9,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1723,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1723.1,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1723.2,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1723.3,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1723.4,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1723.5,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1723.6,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1723.7,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1723.8,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1723.9,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1724,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1724.1,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1724.2,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1724.3,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1724.4,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1724.5,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1724.6,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1724.7,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1724.8,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1724.9,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1725,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1725.1,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1725.2,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1725.3,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1725.4,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1725.5,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1725.6,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1725.7,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1725.8,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1725.9,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1726,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1726.1,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1726.2,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1726.3,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1726.4,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1726.5,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1726.6,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1726.7,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1726.8,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1726.9,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1727,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1727.1,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1727.2,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1727.3,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1727.4,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1727.5,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1727.6,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1727.7,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1727.8,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1727.9,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1728,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1728.1,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1728.2,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1728.3,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1728.4,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1728.5,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1728.6,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1728.7,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1728.8,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1728.9,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1729,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1729.1,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1729.2,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1729.3,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1729.4,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1729.5,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1729.6,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1729.7,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1729.8,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1729.9,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1730,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1730.1,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1730.2,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1730.3,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1730.4,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1730.5,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1730.6,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1730.7,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1730.8,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1730.9,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1731,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1731.1,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1731.2,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1731.3,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1731.4,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1731.5,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1731.6,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1731.7,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1731.8,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1731.9,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1732,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1732.1,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1732.2,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1732.3,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1732.4,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1732.5,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1732.6,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1732.7,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1732.8,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1732.9,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1733,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1733.1,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1733.2,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1733.3,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1733.4,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1733.5,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1733.6,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1733.7,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1733.8,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1733.9,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1734,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1734.1,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1734.2,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1734.3,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1734.4,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1734.5,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1734.6,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1734.7,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1734.8,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1734.9,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1735,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1735.1,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1735.2,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1735.3,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1735.4,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1735.5,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1735.6,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1735.7,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1735.8,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1735.9,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1736,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1736.1,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1736.2,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1736.3,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1736.4,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1736.5,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1736.6,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1736.7,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1736.8,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1736.9,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1737,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1737.1,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1737.2,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1737.3,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1737.4,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1737.5,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1737.6,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1737.7,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1737.8,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1737.9,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1738,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1738.1,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1738.2,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1738.3,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1738.4,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1738.5,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1738.6,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1738.7,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1738.8,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1738.9,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1739,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1739.1,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1739.2,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1739.3,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1739.4,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1739.5,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1739.6,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1739.7,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1739.8,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1739.9,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1740,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1740.1,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1740.2,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1740.3,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1740.4,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1740.5,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1740.6,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1740.7,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1740.8,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1740.9,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1741,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1741.1,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1741.2,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1741.3,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1741.4,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1741.5,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1741.6,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1741.7,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1741.8,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1741.9,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1742,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1742.1,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1742.2,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1742.3,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1742.4,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1742.5,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1742.6,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1742.7,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1742.8,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1742.9,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1743,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1743.1,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1743.2,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1743.3,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1743.4,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1743.5,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1743.6,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1743.7,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1743.8,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1743.9,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1744,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1744.1,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1744.2,101,0.505,"alpha",1e-05,"alpha = 1e-05"
1744.3,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1744.4,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1744.5,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1744.6,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1744.7,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1744.8,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1744.9,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1745,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1745.1,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1745.2,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1745.3,102,0.51,"alpha",1e-05,"alpha = 1e-05"
1745.4,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1745.5,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1745.6,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1745.7,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1745.8,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1745.9,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1746,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1746.1,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1746.2,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1746.3,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1746.4,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1746.5,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1746.6,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1746.7,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1746.8,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1746.9,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1747,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1747.1,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1747.2,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1747.3,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1747.4,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1747.5,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1747.6,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1747.7,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1747.8,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1747.9,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1748,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1748.1,103,0.515,"alpha",1e-05,"alpha = 1e-05"
1748.2,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1748.3,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1748.4,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1748.5,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1748.6,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1748.7,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1748.8,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1748.9,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1749,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1749.1,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1749.2,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1749.3,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1749.4,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1749.5,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1749.6,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1749.7,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1749.8,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1749.9,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1750,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1750.1,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1750.2,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1750.3,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1750.4,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1750.5,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1750.6,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1750.7,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1750.8,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1750.9,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1751,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1751.1,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1751.2,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1751.3,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1751.4,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1751.5,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1751.6,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1751.7,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1751.8,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1751.9,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1752,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1752.1,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1752.2,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1752.3,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1752.4,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1752.5,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1752.6,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1752.7,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1752.8,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1752.9,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1753,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1753.1,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1753.2,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1753.3,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1753.4,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1753.5,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1753.6,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1753.7,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1753.8,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1753.9,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1754,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1754.1,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1754.2,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1754.3,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1754.4,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1754.5,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1754.6,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1754.7,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1754.8,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1754.9,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1755,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1755.1,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1755.2,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1755.3,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1755.4,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1755.5,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1755.6,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1755.7,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1755.8,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1755.9,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1756,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1756.1,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1756.2,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1756.3,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1756.4,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1756.5,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1756.6,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1756.7,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1756.8,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1756.9,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1757,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1757.1,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1757.2,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1757.3,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1757.4,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1757.5,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1757.6,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1757.7,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1757.8,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1757.9,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1758,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1758.1,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1758.2,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1758.3,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1758.4,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1758.5,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1758.6,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1758.7,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1758.8,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1758.9,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1759,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1759.1,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1759.2,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1759.3,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1759.4,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1759.5,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1759.6,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1759.7,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1759.8,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1759.9,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1760,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1760.1,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1760.2,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1760.3,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1760.4,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1760.5,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1760.6,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1760.7,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1760.8,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1760.9,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1761,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1761.1,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1761.2,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1761.3,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1761.4,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1761.5,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1761.6,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1761.7,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1761.8,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1761.9,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1762,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1762.1,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1762.2,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1762.3,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1762.4,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1762.5,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1762.6,104,0.52,"alpha",1e-05,"alpha = 1e-05"
1762.7,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1762.8,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1762.9,105,0.525,"alpha",1e-05,"alpha = 1e-05"
1763,105,0.525,"alpha",1e-05,"alpha = 1e-05"
